Cluster,real_gdp_per_capita,real_personal_income_per_capita_2017,real_output_per_job,real_average_wages_salaries_2017,manufacturing_share,professional_business_share,healthcare_share,log1p_natural_resources_agriculture_share
Cluster_0,0.7893190243010244,0.8460185381462868,0.8794496170662505,1.0070079377770218,-0.5855350723419801,1.2732992442722062,-0.36704431988075265,-0.8688961353424526
Cluster_1,-0.8532279668517644,-0.6167324053846003,-0.8627283619094622,-0.8909058427929323,-0.3432454980499038,-0.7615956537502202,0.6566549147360773,0.922999929275377
Cluster_2,-0.06539828165491804,-0.02090243841920955,-0.13994966828543162,-0.09899106221655474,0.5424149878967757,0.11528549301341992,0.5337343535292142,-0.3815051657844624
Cluster_3,1.0234582879864251,0.7750694881452148,0.5687411770196704,-0.006796106535440738,-1.0623038375469256,-1.774799887501277,-0.24429928792671202,2.2083928168431264
Cluster_4,1.973125057507274,1.9651235385843582,2.135721708639289,2.2393757087002863,-0.46843048491721484,0.6818759416464726,1.0310895075597282,-0.4705959499704146
Cluster_5,-0.10968449531768086,-0.2720217160485647,-0.11625469702266295,0.04913997338222572,-0.7159184395043402,0.6083827125004652,-1.2266247209636003,-0.20477317683275723
Cluster_6,-0.8632447940899829,-0.9447181157031068,-0.7513720397050406,-0.8406154916782348,1.4173352664490881,-0.4945881966059518,-0.24484055767713833,-0.2825912613018183
